nb_nodes,seed,algo,time
110,0,glouton,6.1868
110,1,glouton,5.8256
110,2,glouton,6.1749
110,3,glouton,6.7538
110,4,glouton,5.9672
110,5,glouton,5.6728
110,6,glouton,6.4235
110,7,glouton,6.2937
110,8,glouton,6.1694
110,9,glouton,5.805
111,0,glouton,5.8084
111,1,glouton,5.6668
111,2,glouton,6.018
111,3,glouton,6.4147
111,4,glouton,6.2085
111,5,glouton,5.8448
111,6,glouton,5.8806
111,7,glouton,8.4271
111,8,glouton,6.0727
111,9,glouton,6.0683
112,0,glouton,5.9299
112,1,glouton,6.2444
112,2,glouton,5.952
112,3,glouton,6.086
112,4,glouton,6.7875
112,5,glouton,7.4438
112,6,glouton,6.8348
112,7,glouton,6.364
112,8,glouton,6.6775
112,9,glouton,6.919
113,0,glouton,7.2121
113,1,glouton,6.3378
113,2,glouton,6.4755
113,3,glouton,6.2805
113,4,glouton,6.3697
113,5,glouton,6.6824
113,6,glouton,5.9482
113,7,glouton,6.3522
113,8,glouton,6.2444
113,9,glouton,6.6563
114,0,glouton,7.0104
114,1,glouton,6.5765
114,2,glouton,6.5384
114,3,glouton,6.2487
114,4,glouton,6.2169
114,5,glouton,6.4606
114,6,glouton,6.3877
114,7,glouton,6.5885
114,8,glouton,6.1152
114,9,glouton,6.3561
115,0,glouton,6.1206
115,1,glouton,6.7753
115,2,glouton,6.4172
115,3,glouton,6.4079
115,4,glouton,6.6939
115,5,glouton,6.2928
115,6,glouton,9.0435
115,7,glouton,6.7643
115,8,glouton,7.7146
115,9,glouton,6.2593
116,0,glouton,6.3956
116,1,glouton,6.899
116,2,glouton,7.5388
116,3,glouton,7.4406
116,4,glouton,6.4216
116,5,glouton,6.7589
116,6,glouton,6.9603
116,7,glouton,6.9727
116,8,glouton,7.2202
116,9,glouton,6.3818
117,0,glouton,6.7738
117,1,glouton,6.4412
117,2,glouton,6.5964
117,3,glouton,7.1506
117,4,glouton,7.5914
117,5,glouton,7.1912
117,6,glouton,6.6818
117,7,glouton,6.8181
117,8,glouton,6.5491
117,9,glouton,6.9931
118,0,glouton,6.7268
118,1,glouton,6.7281
118,2,glouton,6.7869
118,3,glouton,6.6161
118,4,glouton,6.6491
118,5,glouton,6.6918
118,6,glouton,6.7246
118,7,glouton,6.74
118,8,glouton,7.588
118,9,glouton,7.173
119,0,glouton,7.2309
119,1,glouton,7.5531
119,2,glouton,6.9212
119,3,glouton,6.6655
119,4,glouton,6.7716
119,5,glouton,6.7909
119,6,glouton,7.128
119,7,glouton,6.731
119,8,glouton,6.7342
119,9,glouton,7.092
120,0,glouton,6.8503
120,1,glouton,7.5537
120,2,glouton,7.3037
120,3,glouton,7.2979
120,4,glouton,7.9542
120,5,glouton,7.3547
120,6,glouton,7.3792
120,7,glouton,7.0107
120,8,glouton,7.1322
120,9,glouton,6.7394
121,0,glouton,6.8679
121,1,glouton,6.9913
121,2,glouton,10.322
121,3,glouton,7.5811
121,4,glouton,7.0063
121,5,glouton,6.902
121,6,glouton,7.0409
121,7,glouton,7.3574
121,8,glouton,7.1529
121,9,glouton,7.8073
122,0,glouton,8.081
122,1,glouton,7.3897
122,2,glouton,7.2712
122,3,glouton,7.2323
122,4,glouton,7.1466
122,5,glouton,7.2055
122,6,glouton,7.0049
122,7,glouton,7.2973
122,8,glouton,7.2035
122,9,glouton,7.4532
123,0,glouton,7.4993
123,1,glouton,7.3477
123,2,glouton,7.4383
123,3,glouton,7.9739
123,4,glouton,8.0914
123,5,glouton,8.0397
123,6,glouton,7.1512
123,7,glouton,7.7024
123,8,glouton,7.5724
123,9,glouton,7.544
124,0,glouton,7.5981
124,1,glouton,7.6814
124,2,glouton,7.8997
124,3,glouton,7.578
124,4,glouton,7.4247
124,5,glouton,7.7333
124,6,glouton,7.2912
124,7,glouton,7.6484
124,8,glouton,7.4489
124,9,glouton,7.8593
125,0,glouton,8.1427
125,1,glouton,8.3517
125,2,glouton,7.8749
125,3,glouton,7.9697
125,4,glouton,8.2894
125,5,glouton,7.6587
125,6,glouton,7.493
125,7,glouton,10.0512
125,8,glouton,7.9709
125,9,glouton,7.5163
126,0,glouton,7.6409
126,1,glouton,7.8283
126,2,glouton,7.2317
126,3,glouton,11.3208
126,4,glouton,8.3147
126,5,glouton,7.479
126,6,glouton,7.7007
126,7,glouton,7.6047
126,8,glouton,7.8337
126,9,glouton,7.4204
127,0,glouton,8.0937
127,1,glouton,8.1431
127,2,glouton,7.7303
127,3,glouton,7.7485
127,4,glouton,10.6187
127,5,glouton,7.4907
127,6,glouton,7.8414
127,7,glouton,7.6098
127,8,glouton,7.9666
127,9,glouton,7.6898
128,0,glouton,8.6367
128,1,glouton,8.2671
128,2,glouton,8.1444
128,3,glouton,7.8794
128,4,glouton,8.1418
128,5,glouton,7.8119
128,6,glouton,11.3715
128,7,glouton,8.1249
128,8,glouton,8.6239
128,9,glouton,8.0426
129,0,glouton,8.0334
129,1,glouton,8.7002
129,2,glouton,8.63
129,3,glouton,7.7957
129,4,glouton,9.5799
129,5,glouton,8.3271
129,6,glouton,8.2614
129,7,glouton,8.3553
129,8,glouton,7.8131
129,9,glouton,7.5717
130,0,glouton,8.5947
130,1,glouton,8.6918
130,2,glouton,9.3159
130,3,glouton,8.6085
130,4,glouton,8.6831
130,5,glouton,7.9355
130,6,glouton,8.2441
130,7,glouton,8.4117
130,8,glouton,7.9265
130,9,glouton,8.0205
131,0,glouton,8.6231
131,1,glouton,8.4413
131,2,glouton,8.187
131,3,glouton,8.0454
131,4,glouton,9.241
131,5,glouton,8.7873
131,6,glouton,8.4308
131,7,glouton,8.8643
131,8,glouton,8.6485
131,9,glouton,8.2205
132,0,glouton,8.5161
132,1,glouton,8.2057
132,2,glouton,20.3312
132,3,glouton,9.0468
132,4,glouton,8.0442
132,5,glouton,8.2187
132,6,glouton,8.2466
132,7,glouton,8.2932
132,8,glouton,8.5662
132,9,glouton,9.7217
133,0,glouton,8.8498
133,1,glouton,8.7963
133,2,glouton,9.0902
133,3,glouton,8.6489
133,4,glouton,8.7768
133,5,glouton,8.1827
133,6,glouton,8.287
133,7,glouton,8.9167
133,8,glouton,8.6584
133,9,glouton,8.5141
134,0,glouton,8.4192
134,1,glouton,8.3969
134,2,glouton,9.484
134,3,glouton,9.9353
134,4,glouton,9.2561
134,5,glouton,9.2516
134,6,glouton,8.8808
134,7,glouton,9.0586
134,8,glouton,13.5436
134,9,glouton,8.9989
135,0,glouton,9.0964
135,1,glouton,8.727
135,2,glouton,9.2573
135,3,glouton,8.9274
135,4,glouton,8.9782
135,5,glouton,9.7215
135,6,glouton,9.1595
135,7,glouton,8.7074
135,8,glouton,9.118
135,9,glouton,8.1551
136,0,glouton,9.1924
136,1,glouton,9.0988
136,2,glouton,9.0684
136,3,glouton,9.1751
136,4,glouton,8.9501
136,5,glouton,9.0029
136,6,glouton,8.6075
136,7,glouton,9.2559
136,8,glouton,9.6412
136,9,glouton,9.0499
137,0,glouton,9.2169
137,1,glouton,9.1801
137,2,glouton,9.3517
137,3,glouton,8.9572
137,4,glouton,9.113
137,5,glouton,8.6511
137,6,glouton,9.2773
137,7,glouton,9.3239
137,8,glouton,9.0807
137,9,glouton,8.6088
138,0,glouton,9.3534
138,1,glouton,9.9318
138,2,glouton,9.9189
138,3,glouton,10.1939
138,4,glouton,9.9405
138,5,glouton,9.7202
138,6,glouton,9.6313
138,7,glouton,9.3139
138,8,glouton,9.2465
138,9,glouton,9.2268
139,0,glouton,9.0436
139,1,glouton,9.5497
139,2,glouton,9.6241
139,3,glouton,9.4658
139,4,glouton,10.0124
139,5,glouton,10.1432
139,6,glouton,9.8984
139,7,glouton,9.866
139,8,glouton,9.594
139,9,glouton,9.2141
140,0,glouton,9.1734
140,1,glouton,10.0745
140,2,glouton,9.8962
140,3,glouton,9.7126
140,4,glouton,9.2843
140,5,glouton,9.4838
140,6,glouton,9.2634
140,7,glouton,10.2231
140,8,glouton,9.8768
140,9,glouton,9.603
141,0,glouton,9.7401
141,1,glouton,9.769
141,2,glouton,9.4321
141,3,glouton,10.6158
141,4,glouton,10.0247
141,5,glouton,9.0559
141,6,glouton,9.4964
141,7,glouton,9.8624
141,8,glouton,9.4253
141,9,glouton,9.3086
142,0,glouton,10.7772
142,1,glouton,10.394
142,2,glouton,10.1351
142,3,glouton,9.981
142,4,glouton,9.7144
142,5,glouton,9.2226
142,6,glouton,9.5058
142,7,glouton,10.243
142,8,glouton,9.9028
142,9,glouton,9.4059
143,0,glouton,10.1471
143,1,glouton,10.0201
143,2,glouton,10.4612
143,3,glouton,9.9722
143,4,glouton,9.6574
143,5,glouton,10.6041
143,6,glouton,9.4875
143,7,glouton,9.9868
143,8,glouton,10.1847
143,9,glouton,10.2353
144,0,glouton,10.1357
144,1,glouton,10.1501
144,2,glouton,10.2446
144,3,glouton,10.4447
144,4,glouton,10.7081
144,5,glouton,10.9656
144,6,glouton,10.6279
144,7,glouton,10.0799
144,8,glouton,10.47
144,9,glouton,9.5002
145,0,glouton,12.2889
145,1,glouton,10.5869
145,2,glouton,10.6483
145,3,glouton,10.5137
145,4,glouton,10.3304
145,5,glouton,10.16
145,6,glouton,10.2661
145,7,glouton,12.6494
145,8,glouton,10.7807
145,9,glouton,10.4801
146,0,glouton,10.7021
146,1,glouton,10.4334
146,2,glouton,10.4938
146,3,glouton,11.0019
146,4,glouton,10.4027
146,5,glouton,10.1351
146,6,glouton,10.1346
146,7,glouton,10.3752
146,8,glouton,10.9542
146,9,glouton,11.1671
147,0,glouton,10.8403
147,1,glouton,10.8638
147,2,glouton,10.6295
147,3,glouton,10.6501
147,4,glouton,10.5483
147,5,glouton,10.8443
147,6,glouton,10.4731
147,7,glouton,10.7539
147,8,glouton,10.3379
147,9,glouton,10.2101
148,0,glouton,11.4137
148,1,glouton,10.5334
148,2,glouton,11.0306
148,3,glouton,11.0651
148,4,glouton,10.6124
148,5,glouton,10.7686
148,6,glouton,10.3552
148,7,glouton,10.7883
148,8,glouton,11.1319
148,9,glouton,10.6845
149,0,glouton,11.0828
149,1,glouton,12.5366
149,2,glouton,11.5765
149,3,glouton,11.4455
149,4,glouton,10.8589
149,5,glouton,10.5632
149,6,glouton,10.6203
149,7,glouton,19.0646
149,8,glouton,11.4327
149,9,glouton,10.404
150,0,glouton,10.7597
150,1,glouton,10.4485
150,2,glouton,10.4375
150,3,glouton,12.2228
150,4,glouton,11.8481
150,5,glouton,11.6398
150,6,glouton,11.043
150,7,glouton,10.9214
150,8,glouton,11.6177
150,9,glouton,10.9237
151,0,glouton,12.0181
151,1,glouton,10.9198
151,2,glouton,11.1997
151,3,glouton,16.5931
151,4,glouton,12.1865
151,5,glouton,11.644
151,6,glouton,10.848
151,7,glouton,11.6097
151,8,glouton,17.5411
151,9,glouton,11.1979
152,0,glouton,11.6126
152,1,glouton,11.2275
152,2,glouton,11.4983
152,3,glouton,11.3159
152,4,glouton,11.1996
152,5,glouton,11.4627
152,6,glouton,11.7575
152,7,glouton,11.5511
152,8,glouton,11.0309
152,9,glouton,11.0484
153,0,glouton,12.7731
153,1,glouton,11.7077
153,2,glouton,11.3826
153,3,glouton,11.2865
153,4,glouton,11.394
153,5,glouton,12.0203
153,6,glouton,11.6534
153,7,glouton,11.6451
153,8,glouton,11.5546
153,9,glouton,11.3394
154,0,glouton,12.2292
154,1,glouton,12.7163
154,2,glouton,11.7903
154,3,glouton,12.0392
154,4,glouton,11.2175
154,5,glouton,11.6887
154,6,glouton,11.6694
154,7,glouton,12.344
154,8,glouton,12.2981
154,9,glouton,12.3943
155,0,glouton,12.1341
155,1,glouton,12.0476
155,2,glouton,11.916
155,3,glouton,12.4754
155,4,glouton,11.7046
155,5,glouton,11.5505
155,6,glouton,11.3459
155,7,glouton,11.8778
155,8,glouton,13.6115
155,9,glouton,12.2881
156,0,glouton,12.9515
156,1,glouton,12.178
156,2,glouton,12.379
156,3,glouton,12.0233
156,4,glouton,12.2226
156,5,glouton,23.5645
156,6,glouton,16.0273
156,7,glouton,14.4453
156,8,glouton,15.6494
156,9,glouton,12.8992
157,0,glouton,12.3902
157,1,glouton,12.1982
157,2,glouton,20.7312
157,3,glouton,12.4842
157,4,glouton,11.9913
157,5,glouton,11.9957
157,6,glouton,11.8357
157,7,glouton,11.9933
157,8,glouton,12.1523
157,9,glouton,12.9732
158,0,glouton,13.0954
158,1,glouton,12.6431
158,2,glouton,12.0607
158,3,glouton,12.3261
158,4,glouton,12.4887
158,5,glouton,12.4299
158,6,glouton,12.2919
158,7,glouton,11.7695
158,8,glouton,12.2223
158,9,glouton,13.1681
159,0,glouton,12.5468
159,1,glouton,12.0675
159,2,glouton,12.2454
159,3,glouton,12.4755
159,4,glouton,12.6215
159,5,glouton,12.1373
159,6,glouton,12.0023
159,7,glouton,12.4178
159,8,glouton,12.3836
159,9,glouton,12.1571
160,0,glouton,13.4417
160,1,glouton,12.6716
160,2,glouton,12.9344
160,3,glouton,12.2125
160,4,glouton,12.9865
160,5,glouton,12.8749
160,6,glouton,12.3885
160,7,glouton,13.4397
160,8,glouton,12.7207
160,9,glouton,12.448
161,0,glouton,14.0508
161,1,glouton,12.7538
161,2,glouton,13.0112
161,3,glouton,13.168
161,4,glouton,13.2199
161,5,glouton,12.4629
161,6,glouton,12.2175
161,7,glouton,15.3578
161,8,glouton,13.4907
161,9,glouton,13.6712
162,0,glouton,13.4768
162,1,glouton,13.3814
162,2,glouton,13.9626
162,3,glouton,13.0722
162,4,glouton,13.3296
162,5,glouton,13.2735
162,6,glouton,12.7174
162,7,glouton,12.7496
162,8,glouton,14.7335
162,9,glouton,14.8957
163,0,glouton,13.1573
163,1,glouton,13.5661
163,2,glouton,14.143
163,3,glouton,13.0003
163,4,glouton,12.5259
163,5,glouton,13.4319
163,6,glouton,15.4887
163,7,glouton,13.3919
163,8,glouton,13.5774
163,9,glouton,18.8501
164,0,glouton,13.2466
164,1,glouton,13.289
164,2,glouton,14.2551
164,3,glouton,15.9978
164,4,glouton,20.355
164,5,glouton,14.9278
164,6,glouton,13.3591
164,7,glouton,13.2317
164,8,glouton,13.0157
164,9,glouton,13.0866
165,0,glouton,13.7536
165,1,glouton,13.3641
165,2,glouton,13.7457
165,3,glouton,13.2735
165,4,glouton,13.5939
165,5,glouton,13.5099
165,6,glouton,13.3736
165,7,glouton,12.968
165,8,glouton,13.2015
165,9,glouton,13.0335
166,0,glouton,15.1868
166,1,glouton,14.4522
166,2,glouton,13.8881
166,3,glouton,13.7291
166,4,glouton,14.1205
166,5,glouton,14.2702
166,6,glouton,13.4891
166,7,glouton,13.0668
166,8,glouton,13.3294
166,9,glouton,13.4135
167,0,glouton,13.743
167,1,glouton,13.5894
167,2,glouton,13.9845
167,3,glouton,13.9296
167,4,glouton,13.5106
167,5,glouton,13.5558
167,6,glouton,13.2011
167,7,glouton,14.0971
167,8,glouton,13.7321
167,9,glouton,16.3463
168,0,glouton,14.5405
168,1,glouton,13.8844
168,2,glouton,14.7848
168,3,glouton,14.144
168,4,glouton,13.7397
168,5,glouton,14.6389
168,6,glouton,13.2105
168,7,glouton,13.8828
168,8,glouton,13.4954
168,9,glouton,16.7678
169,0,glouton,13.9541
169,1,glouton,13.9278
169,2,glouton,14.5766
169,3,glouton,15.5831
169,4,glouton,14.1888
169,5,glouton,13.6336
169,6,glouton,13.4367
169,7,glouton,13.9207
169,8,glouton,15.4763
169,9,glouton,14.2625
170,0,glouton,14.5092
170,1,glouton,13.174
170,2,glouton,14.2189
170,3,glouton,14.268
170,4,glouton,14.1592
170,5,glouton,14.8872
170,6,glouton,14.6904
170,7,glouton,14.1522
170,8,glouton,14.5752
170,9,glouton,14.4351
171,0,glouton,17.2295
171,1,glouton,14.9331
171,2,glouton,14.1723
171,3,glouton,14.3123
171,4,glouton,14.3514
171,5,glouton,14.2659
171,6,glouton,13.914
171,7,glouton,15.2945
171,8,glouton,14.9683
171,9,glouton,15.0369
172,0,glouton,14.9265
172,1,glouton,15.0837
172,2,glouton,15.3402
172,3,glouton,14.5799
172,4,glouton,17.0322
172,5,glouton,15.3082
172,6,glouton,15.7802
172,7,glouton,24.6788
172,8,glouton,17.5021
172,9,glouton,15.3439
173,0,glouton,14.7702
173,1,glouton,15.4601
173,2,glouton,15.0118
173,3,glouton,14.8256
173,4,glouton,16.1456
173,5,glouton,15.3327
173,6,glouton,15.526
173,7,glouton,15.2121
173,8,glouton,14.7576
173,9,glouton,14.4201
174,0,glouton,15.0813
174,1,glouton,18.0962
174,2,glouton,16.5753
174,3,glouton,16.1393
174,4,glouton,15.2603
174,5,glouton,16.3156
174,6,glouton,15.5499
174,7,glouton,15.8687
174,8,glouton,16.7639
174,9,glouton,17.7573
175,0,glouton,15.9776
175,1,glouton,23.1961
175,2,glouton,15.2771
175,3,glouton,15.9619
175,4,glouton,15.6176
175,5,glouton,14.9966
175,6,glouton,15.3596
175,7,glouton,14.3238
175,8,glouton,16.4167
175,9,glouton,16.3404
176,0,glouton,16.0585
176,1,glouton,15.9554
176,2,glouton,15.4394
176,3,glouton,15.6305
176,4,glouton,15.4953
176,5,glouton,15.8512
176,6,glouton,15.3652
176,7,glouton,15.7171
176,8,glouton,16.9504
176,9,glouton,15.4272
177,0,glouton,15.6149
177,1,glouton,15.617
177,2,glouton,15.513
177,3,glouton,15.8897
177,4,glouton,15.6299
177,5,glouton,15.3365
177,6,glouton,19.8941
177,7,glouton,15.582
177,8,glouton,15.0308
177,9,glouton,15.6738
178,0,glouton,15.9779
178,1,glouton,15.6435
178,2,glouton,15.6401
178,3,glouton,15.3635
178,4,glouton,15.706
178,5,glouton,16.0994
178,6,glouton,15.7484
178,7,glouton,15.4216
178,8,glouton,15.5168
178,9,glouton,17.0312
179,0,glouton,15.6419
179,1,glouton,16.9902
179,2,glouton,15.7713
179,3,glouton,17.0786
179,4,glouton,16.3489
179,5,glouton,21.5815
179,6,glouton,16.2393
179,7,glouton,15.9986
179,8,glouton,16.0353
179,9,glouton,16.4363
180,0,glouton,21.4709
180,1,glouton,17.3148
180,2,glouton,17.6104
180,3,glouton,19.179
180,4,glouton,16.7027
180,5,glouton,18.7841
180,6,glouton,15.9553
180,7,glouton,15.4815
180,8,glouton,15.6822
180,9,glouton,15.8176
181,0,glouton,16.7129
181,1,glouton,17.8268
181,2,glouton,16.548
181,3,glouton,16.9218
181,4,glouton,15.8318
181,5,glouton,16.312
181,6,glouton,17.7545
181,7,glouton,16.0925
181,8,glouton,16.8664
181,9,glouton,16.55
182,0,glouton,16.7875
182,1,glouton,17.1023
182,2,glouton,15.984
182,3,glouton,15.954
182,4,glouton,15.9826
182,5,glouton,16.6126
182,6,glouton,18.6301
182,7,glouton,18.6642
182,8,glouton,22.8234
182,9,glouton,17.6998
183,0,glouton,17.8301
183,1,glouton,17.3126
183,2,glouton,16.8428
183,3,glouton,16.3648
183,4,glouton,19.4804
183,5,glouton,18.3814
183,6,glouton,17.0784
183,7,glouton,16.8793
183,8,glouton,16.5932
183,9,glouton,16.09
184,0,glouton,18.0874
184,1,glouton,16.7871
184,2,glouton,17.9174
184,3,glouton,20.6053
184,4,glouton,16.7881
184,5,glouton,16.8036
184,6,glouton,16.5513
184,7,glouton,17.0204
184,8,glouton,17.5362
184,9,glouton,16.2449
185,0,glouton,18.7055
185,1,glouton,20.4241
185,2,glouton,17.81
185,3,glouton,19.1919
185,4,glouton,17.6199
185,5,glouton,25.0046
185,6,glouton,18.6936
185,7,glouton,18.1682
185,8,glouton,18.9636
185,9,glouton,17.8662
186,0,glouton,18.0938
186,1,glouton,18.3144
186,2,glouton,20.7754
186,3,glouton,18.1253
186,4,glouton,18.0733
186,5,glouton,20.5892
186,6,glouton,21.5027
186,7,glouton,18.4066
186,8,glouton,20.282
186,9,glouton,18.8063
187,0,glouton,30.9018
187,1,glouton,32.3515
187,2,glouton,30.9445
187,3,glouton,29.2595
187,4,glouton,34.6018
187,5,glouton,29.0428
187,6,glouton,32.0707
187,7,glouton,26.2125
187,8,glouton,18.122
187,9,glouton,18.7051
188,0,glouton,21.6493
188,1,glouton,36.9221
188,2,glouton,19.8232
188,3,glouton,19.084
188,4,glouton,17.8322
188,5,glouton,18.1452
188,6,glouton,18.2475
188,7,glouton,18.0517
188,8,glouton,18.1359
188,9,glouton,19.7926
189,0,glouton,21.5217
189,1,glouton,20.2314
189,2,glouton,17.5082
189,3,glouton,23.8094
189,4,glouton,23.0036
189,5,glouton,19.6838
189,6,glouton,22.0692
189,7,glouton,18.8832
189,8,glouton,21.3036
189,9,glouton,20.7454
190,0,glouton,22.3916
190,1,glouton,19.5667
190,2,glouton,19.4146
190,3,glouton,20.8647
190,4,glouton,19.2424
190,5,glouton,18.674
190,6,glouton,18.1136
190,7,glouton,18.6571
190,8,glouton,18.4885
190,9,glouton,17.2298
191,0,glouton,21.5353
191,1,glouton,20.6566
191,2,glouton,21.4664
191,3,glouton,37.9909
191,4,glouton,21.6409
191,5,glouton,18.7266
191,6,glouton,18.5426
191,7,glouton,18.7451
191,8,glouton,24.6218
191,9,glouton,18.461
192,0,glouton,34.7818
192,1,glouton,29.563
192,2,glouton,32.4158
192,3,glouton,32.3199
192,4,glouton,29.216
192,5,glouton,26.44
192,6,glouton,19.6391
192,7,glouton,19.314
192,8,glouton,18.9334
192,9,glouton,23.1556
193,0,glouton,20.8656
193,1,glouton,19.74
193,2,glouton,19.3604
193,3,glouton,18.966
193,4,glouton,18.8902
193,5,glouton,18.8204
193,6,glouton,22.644
193,7,glouton,18.9984
193,8,glouton,19.8318
193,9,glouton,18.9775
194,0,glouton,19.9645
194,1,glouton,20.0463
194,2,glouton,20.3527
194,3,glouton,19.9364
194,4,glouton,19.7539
194,5,glouton,20.1424
194,6,glouton,19.6514
194,7,glouton,21.4074
194,8,glouton,22.298
194,9,glouton,21.6204
195,0,glouton,37.2683
195,1,glouton,24.1935
195,2,glouton,31.9415
195,3,glouton,46.1561
195,4,glouton,36.8323
195,5,glouton,35.8033
195,6,glouton,32.3916
195,7,glouton,34.2365
195,8,glouton,44.9627
195,9,glouton,32.3939
196,0,glouton,40.7595
196,1,glouton,33.4489
196,2,glouton,27.3406
196,3,glouton,25.0314
196,4,glouton,28.3988
196,5,glouton,21.2879
196,6,glouton,25.3286
196,7,glouton,22.4972
196,8,glouton,20.3226
196,9,glouton,22.3696
197,0,glouton,23.7539
197,1,glouton,24.0637
197,2,glouton,20.4896
197,3,glouton,19.767
197,4,glouton,19.2051
197,5,glouton,19.7761
197,6,glouton,20.5069
197,7,glouton,20.3642
197,8,glouton,20.7376
197,9,glouton,18.7822
198,0,glouton,23.4276
198,1,glouton,20.4236
198,2,glouton,20.5404
198,3,glouton,20.0804
198,4,glouton,20.3777
198,5,glouton,20.7459
198,6,glouton,20.8897
198,7,glouton,20.3132
198,8,glouton,20.5268
198,9,glouton,21.0532
199,0,glouton,19.7735
199,1,glouton,19.8672
199,2,glouton,20.555
199,3,glouton,20.8219
199,4,glouton,21.8784
199,5,glouton,20.4033
199,6,glouton,20.0172
199,7,glouton,20.6665
199,8,glouton,24.5412
199,9,glouton,20.1007
200,0,glouton,21.2038
200,1,glouton,20.4178
200,2,glouton,20.4744
200,3,glouton,21.3506
200,4,glouton,22.9274
200,5,glouton,20.832
200,6,glouton,20.9664
200,7,glouton,21.0251
200,8,glouton,20.4528
200,9,glouton,21.726
201,0,glouton,20.4079
201,1,glouton,20.7593
201,2,glouton,20.9227
201,3,glouton,22.0505
201,4,glouton,21.1751
201,5,glouton,21.0062
201,6,glouton,20.6808
201,7,glouton,22.4761
201,8,glouton,21.7015
201,9,glouton,20.8065
202,0,glouton,23.3675
202,1,glouton,20.5408
202,2,glouton,21.2057
202,3,glouton,20.9341
202,4,glouton,30.5101
202,5,glouton,21.4465
202,6,glouton,20.938
202,7,glouton,21.1695
202,8,glouton,20.5159
202,9,glouton,20.6861
203,0,glouton,21.3209
203,1,glouton,21.1066
203,2,glouton,21.7461
203,3,glouton,21.5227
203,4,glouton,21.1434
203,5,glouton,21.1362
203,6,glouton,20.859
203,7,glouton,32.4879
203,8,glouton,20.939
203,9,glouton,20.6538
204,0,glouton,21.1661
204,1,glouton,32.0129
204,2,glouton,21.9456
204,3,glouton,21.7154
204,4,glouton,22.6298
204,5,glouton,21.6877
204,6,glouton,21.5261
204,7,glouton,21.3816
204,8,glouton,21.4419
204,9,glouton,21.1615
205,0,glouton,21.1349
205,1,glouton,21.6611
205,2,glouton,21.6044
205,3,glouton,24.6122
205,4,glouton,21.4025
205,5,glouton,21.4102
205,6,glouton,22.9565
205,7,glouton,21.8053
205,8,glouton,21.99
205,9,glouton,21.0557
206,0,glouton,23.1027
206,1,glouton,21.725
206,2,glouton,21.5526
206,3,glouton,21.6209
206,4,glouton,22.8029
206,5,glouton,22.3502
206,6,glouton,21.5483
206,7,glouton,22.4606
206,8,glouton,22.7428
206,9,glouton,21.5367
207,0,glouton,22.9193
207,1,glouton,22.9269
207,2,glouton,23.3879
207,3,glouton,22.274
207,4,glouton,22.4267
207,5,glouton,23.5345
207,6,glouton,23.1935
207,7,glouton,22.6816
207,8,glouton,21.7155
207,9,glouton,22.4934
208,0,glouton,22.8311
208,1,glouton,23.196
208,2,glouton,23.1048
208,3,glouton,24.0333
208,4,glouton,23.7399
208,5,glouton,22.3607
208,6,glouton,21.7204
208,7,glouton,22.697
208,8,glouton,22.9133
208,9,glouton,22.7764
209,0,glouton,25.0691
209,1,glouton,22.5018
209,2,glouton,23.1762
209,3,glouton,23.1391
209,4,glouton,22.1088
209,5,glouton,23.194
209,6,glouton,25.0325
209,7,glouton,23.2724
209,8,glouton,23.1581
209,9,glouton,26.9111
210,0,glouton,23.151
210,1,glouton,22.997
210,2,glouton,26.4925
210,3,glouton,22.593
210,4,glouton,22.7233
210,5,glouton,22.9481
210,6,glouton,22.86
210,7,glouton,23.7487
210,8,glouton,23.3857
210,9,glouton,23.2018
211,0,glouton,22.7052
211,1,glouton,22.3305
211,2,glouton,23.8104
211,3,glouton,23.6503
211,4,glouton,22.6231
211,5,glouton,23.7249
211,6,glouton,22.2191
211,7,glouton,24.0283
211,8,glouton,22.9894
211,9,glouton,23.7408
212,0,glouton,30.3152
212,1,glouton,28.0715
212,2,glouton,23.1816
212,3,glouton,23.5292
212,4,glouton,23.6614
212,5,glouton,23.1743
212,6,glouton,23.3683
212,7,glouton,23.4238
212,8,glouton,23.4427
212,9,glouton,23.417
213,0,glouton,22.7189
213,1,glouton,23.4345
213,2,glouton,23.9128
213,3,glouton,23.4634
213,4,glouton,23.1304
213,5,glouton,22.9781
213,6,glouton,22.8071
213,7,glouton,23.2675
213,8,glouton,23.9769
213,9,glouton,23.6027
214,0,glouton,24.835
214,1,glouton,24.3303
214,2,glouton,24.085
214,3,glouton,23.787
214,4,glouton,23.4131
214,5,glouton,23.5313
214,6,glouton,25.0412
214,7,glouton,23.2651
214,8,glouton,24.335
214,9,glouton,23.995
215,0,glouton,23.7652
215,1,glouton,24.0731
215,2,glouton,25.0493
215,3,glouton,25.4582
215,4,glouton,25.0833
215,5,glouton,24.0507
215,6,glouton,31.9893
215,7,glouton,24.0378
215,8,glouton,28.5296
215,9,glouton,25.3639
216,0,glouton,24.8935
216,1,glouton,23.7708
216,2,glouton,26.4807
216,3,glouton,27.7992
216,4,glouton,31.5363
216,5,glouton,27.0292
216,6,glouton,24.1559
216,7,glouton,24.1354
216,8,glouton,24.5931
216,9,glouton,23.8322
217,0,glouton,24.7192
217,1,glouton,23.6709
217,2,glouton,24.0758
217,3,glouton,31.6766
217,4,glouton,31.5436
217,5,glouton,25.7917
217,6,glouton,27.4322
217,7,glouton,24.1644
217,8,glouton,24.6303
217,9,glouton,23.9197
218,0,glouton,32.8961
218,1,glouton,24.3485
218,2,glouton,24.0052
