nb_nodes,seed,algo,time,ans
484,4,glouton,139.254,168
484,5,glouton,132.873,170
484,6,glouton,139.237,166
484,7,glouton,134.71,168
484,8,glouton,137.361,168
484,9,glouton,145.783,170
485,0,glouton,133.759,163
485,1,glouton,135.442,163
485,2,glouton,133.388,168
485,3,glouton,135.213,166
485,4,glouton,140.118,173
485,5,glouton,145.367,166
485,6,glouton,145.671,172
485,7,glouton,273.68,164
485,8,glouton,185.268,166
485,9,glouton,157.803,166
486,0,glouton,149.072,165
486,1,glouton,158.37,166
486,2,glouton,155.056,168
486,3,glouton,150.22,171
486,4,glouton,145.667,167
486,5,glouton,145.934,166
486,6,glouton,147.889,171
486,7,glouton,137.161,165
486,8,glouton,169.148,168
486,9,glouton,148.444,170
487,0,glouton,144.606,170
487,1,glouton,136.709,167
487,2,glouton,139.521,166
487,3,glouton,136.857,168
487,4,glouton,135.204,164
487,5,glouton,152.188,165
487,6,glouton,154.71,165
487,7,glouton,161.944,170
487,8,glouton,137.639,169
487,9,glouton,132.146,167
488,0,glouton,135.034,170
488,1,glouton,141.173,168
488,2,glouton,138.209,173
488,3,glouton,142.756,167
488,4,glouton,143.168,170
488,5,glouton,138.9,166
488,6,glouton,137.623,169
488,7,glouton,154.107,167
488,8,glouton,134.336,166
488,9,glouton,170.078,174
489,0,glouton,174.462,169
489,1,glouton,190.916,163
489,2,glouton,194.892,168
489,3,glouton,151.012,169
489,4,glouton,139.577,170
489,5,glouton,142.895,169
489,6,glouton,136.037,167
489,7,glouton,136.559,171
489,8,glouton,151.066,172
489,9,glouton,150.783,172
490,0,glouton,147.521,166
490,1,glouton,139.568,165
490,2,glouton,156.492,171
490,3,glouton,166.884,170
490,4,glouton,151.073,171
490,5,glouton,160.108,172
490,6,glouton,163.524,171
490,7,glouton,157.096,170
490,8,glouton,139.09,171
490,9,glouton,154.924,167
491,0,glouton,143.637,171
491,1,glouton,139.348,167
491,2,glouton,155.019,168
491,3,glouton,166.754,171
491,4,glouton,154.741,168
491,5,glouton,159.109,169
491,6,glouton,140.655,173
491,7,glouton,136.687,167
491,8,glouton,136.389,170
491,9,glouton,144.338,171
492,0,glouton,138.853,175
492,1,glouton,133.782,166
492,2,glouton,146.205,169
492,3,glouton,153.068,172
492,4,glouton,142.385,169
492,5,glouton,145.874,166
492,6,glouton,144.483,169
492,7,glouton,225.066,166
492,8,glouton,137.357,173
492,9,glouton,143.448,167
493,0,glouton,150.053,166
493,1,glouton,135.738,165
493,2,glouton,144.562,174
493,3,glouton,139.939,169
493,4,glouton,156.692,172
493,5,glouton,214.207,168
493,6,glouton,144.476,165
493,7,glouton,142.435,168
493,8,glouton,140.336,167
493,9,glouton,136.864,171
494,0,glouton,145.81,171
494,1,glouton,133.973,169
494,2,glouton,135.109,171
494,3,glouton,149.59,169
494,4,glouton,137.302,172
494,5,glouton,154.207,169
494,6,glouton,145.178,169
494,7,glouton,147.516,172
494,8,glouton,144.451,172
494,9,glouton,135.369,169
495,0,glouton,138.191,170
495,1,glouton,148.178,168
495,2,glouton,138.944,173
495,3,glouton,146.236,174
495,4,glouton,158.531,169
495,5,glouton,137.182,172
495,6,glouton,145.093,170
495,7,glouton,137.875,174
495,8,glouton,135.609,172
495,9,glouton,136.443,169
496,0,glouton,140.041,167
496,1,glouton,147.474,167
496,2,glouton,137.397,171
496,3,glouton,146.502,170
496,4,glouton,140.947,175
496,5,glouton,144.476,173
496,6,glouton,150.449,171
496,7,glouton,172.756,171
496,8,glouton,161.249,171
496,9,glouton,139.368,170
497,0,glouton,137.12,170
497,1,glouton,140.668,169
497,2,glouton,139.917,167
497,3,glouton,137.762,172
497,4,glouton,144.905,176
497,5,glouton,138.586,172
497,6,glouton,137.099,169
497,7,glouton,163.724,172
497,8,glouton,145.941,179
497,9,glouton,141.686,172
498,0,glouton,160.7,170
498,1,glouton,163.069,172
498,2,glouton,150.303,169
498,3,glouton,144.257,177
498,4,glouton,154.511,175
498,5,glouton,169.341,164
498,6,glouton,144.084,173
498,7,glouton,165.25,174
498,8,glouton,147.764,171
498,9,glouton,157.852,171
499,0,glouton,156.163,171
499,1,glouton,173.806,171
499,2,glouton,201.788,172
499,3,glouton,157.0,172
499,4,glouton,184.207,171
499,5,glouton,154.827,170
499,6,glouton,138.924,170
499,7,glouton,148.42,171
499,8,glouton,138.92,172
499,9,glouton,138.367,172
500,0,glouton,140.665,171
500,1,glouton,140.595,172
500,2,glouton,142.129,171
500,3,glouton,179.114,173
500,4,glouton,145.213,167
500,5,glouton,151.968,173
500,6,glouton,152.648,172
500,7,glouton,148.521,173
500,8,glouton,146.391,170
500,9,glouton,164.083,172
2,0,tabu,0.1111,2
2,1,tabu,0.0744,2
2,2,tabu,0.0834,2
2,3,tabu,0.0732,2
2,4,tabu,0.108,2
2,5,tabu,0.0748,2
2,6,tabu,0.0741,2
2,7,tabu,0.0902,2
2,8,tabu,0.0701,2
2,9,tabu,0.0748,2
3,0,tabu,0.1576,3
3,1,tabu,0.1556,3
3,2,tabu,0.1646,3
3,3,tabu,0.1676,3
3,4,tabu,0.1589,3
3,5,tabu,0.164,3
3,6,tabu,0.1682,3
3,7,tabu,0.1565,3
3,8,tabu,0.1816,3
3,9,tabu,0.1641,3
4,0,tabu,3.6841,4
4,1,tabu,0.1758,3
4,2,tabu,0.174,3
4,3,tabu,3.4393,4
4,4,tabu,3.6873,4
4,5,tabu,3.4387,4
4,6,tabu,3.4309,4
4,7,tabu,3.5639,4
4,8,tabu,3.423,4
4,9,tabu,0.1792,3
5,0,tabu,14.8077,5
5,1,tabu,0.2015,3
5,2,tabu,12.422,4
5,3,tabu,18.3834,4
5,4,tabu,14.9015,5
5,5,tabu,11.7847,4
5,6,tabu,14.7846,5
5,7,tabu,14.78,5
5,8,tabu,12.5032,4
5,9,tabu,15.1935,4
6,0,tabu,20.6604,6
6,1,tabu,17.0825,5
6,2,tabu,16.5561,5
6,3,tabu,13.0032,4
6,4,tabu,19.981,6
6,5,tabu,16.4809,5
6,6,tabu,19.7031,6
6,7,tabu,19.7421,6
6,8,tabu,26.2778,5
6,9,tabu,19.6318,4
7,0,tabu,22.7916,6
7,1,tabu,24.7846,5
7,2,tabu,18.8916,5
7,3,tabu,15.9075,4
7,4,tabu,27.4099,6
7,5,tabu,27.8425,5
7,6,tabu,32.2833,7
7,7,tabu,27.3792,7
7,8,tabu,25.0095,5
7,9,tabu,18.8305,5
8,0,tabu,28.6203,6
8,1,tabu,21.2372,5
8,2,tabu,25.5744,6
8,3,tabu,20.2408,5
8,4,tabu,30.7894,7
8,5,tabu,26.0939,6
8,6,tabu,30.5813,7
8,7,tabu,30.259,7
8,8,tabu,29.6162,7
8,9,tabu,30.2354,7
9,0,tabu,32.2236,7
9,1,tabu,32.1257,7
9,2,tabu,31.8472,7
9,3,tabu,22.0852,5
9,4,tabu,35.2214,7
9,5,tabu,31.8887,7
9,6,tabu,32.7272,7
9,7,tabu,37.092,8
9,8,tabu,32.9288,7
9,9,tabu,48.7997,8
10,0,tabu,42.1026,8
10,1,tabu,37.674,7
10,2,tabu,42.1525,8
10,3,tabu,34.3134,7
10,4,tabu,35.1948,7
10,5,tabu,40.0694,8
10,6,tabu,41.0277,8
10,7,tabu,47.8248,9
10,8,tabu,41.0246,8
10,9,tabu,46.4948,9
11,0,tabu,44.2581,8
11,1,tabu,45.8287,8
11,2,tabu,50.4028,9
11,3,tabu,39.7545,7
11,4,tabu,44.3788,8
11,5,tabu,50.4653,7
11,6,tabu,47.4953,8
11,7,tabu,52.5552,9
11,8,tabu,47.0646,8
11,9,tabu,57.9255,10
12,0,tabu,50.2547,8
12,1,tabu,58.7025,9
12,2,tabu,57.072,9
12,3,tabu,55.4092,9
12,4,tabu,56.4431,9
12,5,tabu,56.9701,9
12,6,tabu,50.9827,8
12,7,tabu,55.4399,9
12,8,tabu,58.0567,9
12,9,tabu,56.9139,9
13,0,tabu,47.6845,7
13,1,tabu,53.157,8
13,2,tabu,68.0974,10
13,3,tabu,58.6895,9
13,4,tabu,62.4034,9
13,5,tabu,68.317,10
13,6,tabu,68.2509,10
13,7,tabu,60.4953,9
13,8,tabu,56.0904,8
13,9,tabu,70.0005,10
14,0,tabu,59.5705,8
14,1,tabu,80.7478,9
14,2,tabu,68.2984,9
14,3,tabu,77.0928,10
14,4,tabu,74.9322,10
14,5,tabu,74.0307,10
14,6,tabu,81.0429,11
14,7,tabu,74.0093,10
14,8,tabu,71.3453,10
14,9,tabu,71.3593,10
15,0,tabu,67.2512,9
15,1,tabu,70.8766,9
15,2,tabu,96.6628,11
15,3,tabu,80.1257,10
15,4,tabu,82.9268,10
15,5,tabu,83.8401,9
15,6,tabu,71.8877,9
15,7,tabu,88.8157,11
15,8,tabu,98.9026,12
15,9,tabu,77.8617,10
16,0,tabu,81.1584,10
16,1,tabu,88.1118,9
16,2,tabu,94.4542,11
16,3,tabu,92.3457,11
16,4,tabu,75.198,9
16,5,tabu,76.8705,9
16,6,tabu,119.309,11
16,7,tabu,95.3889,11
16,8,tabu,98.4574,11
16,9,tabu,91.4297,11
17,0,tabu,104.267,10
17,1,tabu,80.5272,9
17,2,tabu,98.0908,11
17,3,tabu,91.0902,10
17,4,tabu,99.312,9
17,5,tabu,118.503,9
17,6,tabu,156.592,13
17,7,tabu,120.626,12
17,8,tabu,101.657,11
17,9,tabu,88.3427,10
18,0,tabu,95.9649,10
18,1,tabu,114.437,12
18,2,tabu,96.4358,10
18,3,tabu,103.096,11
18,4,tabu,106.083,11
18,5,tabu,93.8837,10
18,6,tabu,119.61,12
18,7,tabu,117.096,12
18,8,tabu,117.929,12
18,9,tabu,107.617,11
19,0,tabu,109.308,11
19,1,tabu,109.037,11
19,2,tabu,127.303,12
19,3,tabu,127.119,11
19,4,tabu,102.735,10
19,5,tabu,124.142,10
19,6,tabu,142.689,14
19,7,tabu,120.869,11
19,8,tabu,122.371,12
19,9,tabu,107.902,11
20,0,tabu,141.664,12
20,1,tabu,127.905,12
20,2,tabu,127.142,12
20,3,tabu,125.143,12
20,4,tabu,109.323,11
20,5,tabu,111.066,11
20,6,tabu,158.726,15
20,7,tabu,137.346,12
20,8,tabu,124.456,12
20,9,tabu,117.64,11
21,0,tabu,141.47,13
21,1,tabu,119.29,11
21,2,tabu,129.953,12
21,3,tabu,148.551,13
21,4,tabu,133.644,12
21,5,tabu,130.229,12
21,6,tabu,167.159,15
21,7,tabu,139.797,13
21,8,tabu,142.114,13
21,9,tabu,150.541,13
22,0,tabu,155.754,13
22,1,tabu,138.285,12
22,2,tabu,149.692,12
22,3,tabu,162.543,14
22,4,tabu,138.46,12
22,5,tabu,150.26,12
22,6,tabu,161.656,14
22,7,tabu,170.628,14
22,8,tabu,151.136,13
22,9,tabu,164.362,14
23,0,tabu,151.439,13
23,1,tabu,172.47,12
23,2,tabu,155.034,12
23,3,tabu,155.166,13
23,4,tabu,173.75,12
23,5,tabu,180.859,15
23,6,tabu,157.099,12
23,7,tabu,173.268,14
23,8,tabu,171.81,14
23,9,tabu,156.464,13
24,0,tabu,172.092,14
24,1,tabu,153.151,12
24,2,tabu,184.037,13
24,3,tabu,152.609,12
24,4,tabu,165.59,13
24,5,tabu,166.135,13
24,6,tabu,176.746,14
24,7,tabu,193.566,14
24,8,tabu,194.761,15
24,9,tabu,166.609,13
25,0,tabu,190.087,14
25,1,tabu,190.39,14
25,2,tabu,200.159,14
25,3,tabu,200.238,15
25,4,tabu,157.488,12
25,5,tabu,185.223,14
25,6,tabu,160.692,12
25,7,tabu,217.267,15
25,8,tabu,219.638,16
25,9,tabu,215.339,16
26,0,tabu,224.156,16
26,1,tabu,222.391,15
26,2,tabu,176.575,13
26,3,tabu,183.282,13
26,4,tabu,165.788,12
26,5,tabu,183.9,13
26,6,tabu,218.577,14
26,7,tabu,227.451,16
26,8,tabu,225.794,16
26,9,tabu,209.155,15
27,0,tabu,251.043,16
27,1,tabu,217.814,15
27,2,tabu,194.41,13
27,3,tabu,224.289,15
27,4,tabu,207.002,14
27,5,tabu,216.601,15
27,6,tabu,217.197,15
27,7,tabu,231.692,16
27,8,tabu,220.363,14
27,9,tabu,221.622,14
28,0,tabu,232.221,15
28,1,tabu,240.475,16
28,2,tabu,215.54,14
28,3,tabu,264.656,17
28,4,tabu,209.643,14
28,5,tabu,207.996,14
28,6,tabu,234.13,15
28,7,tabu,231.725,15
28,8,tabu,246.486,16
28,9,tabu,228.501,15
29,0,tabu,279.596,17
29,1,tabu,240.069,15
29,2,tabu,295.13,14
29,3,tabu,265.565,17
29,4,tabu,252.467,15
29,5,tabu,232.193,15
29,6,tabu,247.33,15
29,7,tabu,280.439,17
29,8,tabu,261.512,16
29,9,tabu,292.852,15
30,0,tabu,274.272,17
30,1,tabu,282.529,16
30,2,tabu,325.708,15
30,3,tabu,296.486,18
30,4,tabu,257.787,15
30,5,tabu,273.872,15
30,6,tabu,286.339,18
30,7,tabu,304.063,18
30,8,tabu,276.858,16
30,9,tabu,430.208,15
31,0,tabu,320.077,18
31,1,tabu,291.361,17
31,2,tabu,279.937,17
31,3,tabu,302.155,17
31,4,tabu,264.736,16
31,5,tabu,270.981,16
31,6,tabu,300.585,17
31,7,tabu,290.489,17
31,8,tabu,299.994,18
31,9,tabu,471.233,15
32,0,tabu,328.854,18
32,1,tabu,273.32,15
32,2,tabu,288.638,16
32,3,tabu,307.188,17
32,4,tabu,264.3,15
32,5,tabu,306.919,17
32,6,tabu,301.954,16
32,7,tabu,346.793,20
32,8,tabu,317.171,17
32,9,tabu,327.278,16
33,0,tabu,344.399,19
33,1,tabu,316.752,17
33,2,tabu,303.854,17
33,3,tabu,310.131,17
33,4,tabu,320.183,17
33,5,tabu,306.557,17
33,6,tabu,304.471,17
33,7,tabu,341.169,18
33,8,tabu,319.275,17
33,9,tabu,280.733,16
34,0,tabu,354.998,18
34,1,tabu,315.319,17
34,2,tabu,316.652,17
34,3,tabu,386.136,20
34,4,tabu,306.96,16
34,5,tabu,454.429,16
34,6,tabu,345.367,18
34,7,tabu,335.099,18
34,8,tabu,320.84,17
34,9,tabu,382.628,16
35,0,tabu,377.134,19
35,1,tabu,378.166,19
35,2,tabu,330.029,17
35,3,tabu,367.872,18
35,4,tabu,339.207,17
35,5,tabu,328.139,17
35,6,tabu,334.215,17
35,7,tabu,379.996,19
35,8,tabu,324.981,17
35,9,tabu,471.964,17
36,0,tabu,398.328,18
36,1,tabu,392.131,19
36,2,tabu,370.957,18
36,3,tabu,386.921,18
36,4,tabu,386.615,19
36,5,tabu,322.73,16
36,6,tabu,656.078,17
36,7,tabu,397.93,19
36,8,tabu,382.548,18
36,9,tabu,387.97,18
37,0,tabu,421.693,18
37,1,tabu,463.968,21
37,2,tabu,417.09,19
37,3,tabu,395.478,17
37,4,tabu,740.751,17
37,5,tabu,368.021,18
37,6,tabu,389.515,18
37,7,tabu,371.902,18
37,8,tabu,389.63,19
37,9,tabu,398.799,19
38,0,tabu,404.929,19
38,1,tabu,450.678,21
38,2,tabu,415.605,18
38,3,tabu,431.596,19
38,4,tabu,768.265,19
38,5,tabu,427.521,18
38,6,tabu,399.536,19
38,7,tabu,432.482,19
38,8,tabu,405.704,18
38,9,tabu,444.872,18
39,0,tabu,439.485,20
39,1,tabu,514.78,20
39,2,tabu,485.99,18
39,3,tabu,685.85,19
39,4,tabu,427.48,19
39,5,tabu,650.856,18
39,6,tabu,663.291,19
39,7,tabu,467.888,20
39,8,tabu,441.19,19
39,9,tabu,491.7,18
40,0,tabu,488.262,21
40,1,tabu,505.427,22
40,2,tabu,823.45,19
40,3,tabu,465.993,20
40,4,tabu,461.751,20
40,5,tabu,433.48,19
40,6,tabu,452.375,20
40,7,tabu,470.954,21
40,8,tabu,451.297,19
40,9,tabu,430.802,18
41,0,tabu,509.988,21
41,1,tabu,482.042,21
41,2,tabu,450.214,19
41,3,tabu,538.32,23
41,4,tabu,439.452,19
41,5,tabu,432.993,19
41,6,tabu,501.562,20
41,7,tabu,450.868,20
41,8,tabu,515.215,22
41,9,tabu,517.468,19
42,0,tabu,506.15,21
42,1,tabu,465.736,20
42,2,tabu,474.503,20
42,3,tabu,517.084,21
42,4,tabu,478.067,20
42,5,tabu,563.619,19
42,6,tabu,481.276,20
42,7,tabu,779.667,21
42,8,tabu,500.211,21
42,9,tabu,936.559,20
43,0,tabu,548.208,20
43,1,tabu,510.493,21
43,2,tabu,591.682,21
43,3,tabu,522.698,21
43,4,tabu,650.06,20
43,5,tabu,551.596,22
43,6,tabu,550.842,20
43,7,tabu,546.101,22
43,8,tabu,511.443,21
43,9,tabu,549.33,19
44,0,tabu,631.59,25
44,1,tabu,515.48,21
44,2,tabu,548.092,20
44,3,tabu,693.562,22
44,4,tabu,522.904,20
44,5,tabu,514.1,20
44,6,tabu,623.162,21
44,7,tabu,786.639,22
44,8,tabu,662.227,22
44,9,tabu,573.284,21
45,0,tabu,615.682,23
45,1,tabu,608.922,21
45,2,tabu,574.226,22
45,3,tabu,588.418,21
45,4,tabu,537.769,21
45,5,tabu,980.229,21
45,6,tabu,773.479,21
45,7,tabu,881.529,24
45,8,tabu,1103.83,22
45,9,tabu,1557.1,20
46,0,tabu,1438.81,25
46,1,tabu,798.726,23
46,2,tabu,616.589,22
46,3,tabu,659.002,23
46,4,tabu,775.657,21
46,5,tabu,563.54,21
46,6,tabu,560.052,21
46,7,tabu,691.203,25
46,8,tabu,1371.9,21
46,9,tabu,1087.05,21
47,0,tabu,896.422,23
47,1,tabu,1184.28,22
47,2,tabu,887.001,22
47,3,tabu,1065.52,26
47,4,tabu,775.454,22
47,5,tabu,1264.99,22
47,6,tabu,874.45,21
47,7,tabu,862.015,23
47,8,tabu,1110.72,22
47,9,tabu,875.589,22
48,0,tabu,898.073,23
48,1,tabu,661.87,22
48,2,tabu,703.626,22
48,3,tabu,718.155,23
48,4,tabu,624.319,22
48,5,tabu,641.917,23
48,6,tabu,641.93,22
48,7,tabu,861.809,24
48,8,tabu,624.014,23
48,9,tabu,597.379,22
49,0,tabu,661.808,23
49,1,tabu,1100.25,22
49,2,tabu,674.566,22
49,3,tabu,772.937,25
49,4,tabu,936.49,23
49,5,tabu,1112.44,23
49,6,tabu,785.749,21
49,7,tabu,1019.1,24
49,8,tabu,919.052,22
49,9,tabu,784.685,21
50,0,tabu,1289.67,24
50,1,tabu,2080.75,23
50,2,tabu,1171.15,23
50,3,tabu,888.968,24
50,4,tabu,744.157,24
50,5,tabu,1079.22,23
50,6,tabu,1300.48,21
50,7,tabu,927.935,26
50,8,tabu,1448.86,23
50,9,tabu,1012.77,23
51,0,tabu,1097.25,24
51,1,tabu,1002.54,22
51,2,tabu,725.125,23
51,3,tabu,819.218,24
51,4,tabu,876.937,24
51,5,tabu,1383.41,22
51,6,tabu,1166.99,22
51,7,tabu,949.098,25
51,8,tabu,847.513,23
51,9,tabu,757.659,24
52,0,tabu,1629.4,24
52,1,tabu,820.802,24
52,2,tabu,1028.94,22
52,3,tabu,997.984,24
52,4,tabu,1145.24,24
52,5,tabu,1227.98,23
52,6,tabu,771.001,24
52,7,tabu,823.805,26
52,8,tabu,872.509,25
52,9,tabu,1298.72,22
53,0,tabu,800.39,25
53,1,tabu,924.887,24
53,2,tabu,728.016,23
53,3,tabu,938.824,25
53,4,tabu,849.692,24
53,5,tabu,792.721,24
53,6,tabu,839.626,24
53,7,tabu,843.261,26
53,8,tabu,844.844,26
53,9,tabu,791.233,23
54,0,tabu,1015.57,25
54,1,tabu,814.158,25
54,2,tabu,847.929,25
54,3,tabu,845.723,26
54,4,tabu,1002.83,23
54,5,tabu,790.27,24
54,6,tabu,1041.51,24
54,7,tabu,960.544,25
54,8,tabu,847.525,25
54,9,tabu,1039.28,23
55,0,tabu,875.851,26
55,1,tabu,932.14,27
55,2,tabu,1143.0,24
55,3,tabu,930.025,26
55,4,tabu,944.374,24
55,5,tabu,843.168,25
55,6,tabu,1077.82,24
55,7,tabu,1029.88,25
55,8,tabu,977.497,26
55,9,tabu,2053.14,24
56,0,tabu,976.728,24
56,1,tabu,885.459,26
56,2,tabu,984.723,24
56,3,tabu,1839.94,25
56,4,tabu,1211.26,23
56,5,tabu,980.509,29
56,6,tabu,1560.73,23
56,7,tabu,924.005,27
56,8,tabu,945.57,26
56,9,tabu,1690.59,23
57,0,tabu,944.027,25
57,1,tabu,1217.8,24
57,2,tabu,858.059,25
57,3,tabu,1386.22,26
57,4,tabu,1337.68,26
57,5,tabu,864.96,25
57,6,tabu,917.384,26
57,7,tabu,1016.97,27
57,8,tabu,901.825,26
57,9,tabu,967.264,23
58,0,tabu,1197.5,25
58,1,tabu,943.596,27
58,2,tabu,871.904,25
58,3,tabu,1191.47,25
58,4,tabu,976.425,28
58,5,tabu,1442.3,25
58,6,tabu,1303.33,25
58,7,tabu,972.734,27
58,8,tabu,1427.7,26
58,9,tabu,882.946,23
59,0,tabu,1754.48,25
59,1,tabu,1212.54,27
59,2,tabu,1208.79,27
59,3,tabu,990.049,26
59,4,tabu,1417.63,26
59,5,tabu,1307.36,26
59,6,tabu,1175.05,26
59,7,tabu,1775.01,26
59,8,tabu,1186.4,25
59,9,tabu,929.432,26
60,0,tabu,1878.05,26
60,1,tabu,1717.25,26
60,2,tabu,989.824,27
60,3,tabu,1118.71,27
60,4,tabu,1260.81,26
60,5,tabu,1407.83,25
60,6,tabu,1727.24,26
60,7,tabu,1417.78,28
60,8,tabu,1221.53,26
60,9,tabu,1166.87,26
61,0,tabu,2970.14,26
61,1,tabu,1392.08,27
61,2,tabu,1541.46,26
61,3,tabu,1486.3,27
61,4,tabu,1470.46,27
61,5,tabu,1467.65,27
61,6,tabu,1248.95,27
61,7,tabu,1304.43,27
61,8,tabu,1329.14,27
61,9,tabu,975.35,25
62,0,tabu,1578.15,27
62,1,tabu,1007.69,27
62,2,tabu,1992.52,27
62,3,tabu,1273.01,27
62,4,tabu,1034.04,26
62,5,tabu,1106.74,27
62,6,tabu,1667.2,27
62,7,tabu,1596.24,29
62,8,tabu,1142.9,28
62,9,tabu,1038.5,27
63,0,tabu,1122.5,27
63,1,tabu,1071.14,27
63,2,tabu,1155.75,29
63,3,tabu,1283.26,29
63,4,tabu,1336.15,26
63,5,tabu,1459.53,27
63,6,tabu,1771.45,26
63,7,tabu,1838.49,28
63,8,tabu,1195.21,31
63,9,tabu,1170.55,30
64,0,tabu,1657.69,27
64,1,tabu,1302.94,30
64,2,tabu,1202.78,30
64,3,tabu,1217.84,31
64,4,tabu,1247.22,27
64,5,tabu,1223.02,30
64,6,tabu,1261.53,28
64,7,tabu,2270.86,29
64,8,tabu,1290.23,28
64,9,tabu,1262.99,27
65,0,tabu,1829.97,28
65,1,tabu,1676.6,28
65,2,tabu,2000.77,27
65,3,tabu,2272.27,29
65,4,tabu,1216.08,30
65,5,tabu,1334.37,29
65,6,tabu,1259.14,31
65,7,tabu,1218.93,28
65,8,tabu,2897.42,28
65,9,tabu,1069.28,27
66,0,tabu,1268.83,28
66,1,tabu,1414.04,34
66,2,tabu,1286.97,28
66,3,tabu,1228.7,30
66,4,tabu,1509.47,30
66,5,tabu,1256.87,28
66,6,tabu,1244.77,30
66,7,tabu,1244.61,30
66,8,tabu,1409.07,28
66,9,tabu,1725.59,29
67,0,tabu,1678.91,30
67,1,tabu,1563.98,29
67,2,tabu,3342.98,27
67,3,tabu,2653.54,29
67,4,tabu,1782.35,32
67,5,tabu,2175.17,28
67,6,tabu,1378.77,31
67,7,tabu,1453.53,31
67,8,tabu,1456.36,30
67,9,tabu,1265.69,28
68,0,tabu,4456.43,29
68,1,tabu,1856.91,32
68,2,tabu,1867.72,32
68,3,tabu,2239.69,29
68,4,tabu,2113.99,29
68,5,tabu,2578.38,29
68,6,tabu,3120.91,27
68,7,tabu,2010.39,31
68,8,tabu,1918.46,28
68,9,tabu,2333.16,28
69,0,tabu,1821.23,31
69,1,tabu,2857.9,30
69,2,tabu,1573.36,29
69,3,tabu,2089.88,30
69,4,tabu,1272.49,30
69,5,tabu,3823.81,29
69,6,tabu,1480.61,29
69,7,tabu,1338.17,29
69,8,tabu,1762.03,30
69,9,tabu,1356.55,31
70,0,tabu,2356.87,28
70,1,tabu,1687.06,30
70,2,tabu,1685.04,29
70,3,tabu,1910.24,30
70,4,tabu,1420.79,31
70,5,tabu,4309.77,28
70,6,tabu,1673.22,30
70,7,tabu,2708.69,30
70,8,tabu,1428.94,30
70,9,tabu,1253.2,29
71,0,tabu,1618.46,33
71,1,tabu,2024.81,31
71,2,tabu,1310.76,30
71,3,tabu,1822.56,32
71,4,tabu,1509.33,32
71,5,tabu,1795.56,28
71,6,tabu,2134.26,29
71,7,tabu,1727.38,30
71,8,tabu,1483.91,31
71,9,tabu,2814.69,30
72,0,tabu,1705.35,32
72,1,tabu,1502.19,33
72,2,tabu,1483.24,33
72,3,tabu,1593.74,31
72,4,tabu,2678.03,29
72,5,tabu,2190.15,31
72,6,tabu,1473.12,30
72,7,tabu,2550.41,30
72,8,tabu,1423.58,31
72,9,tabu,1373.28,29
73,0,tabu,1632.35,34
73,1,tabu,3272.76,31
73,2,tabu,1935.22,30
73,3,tabu,2884.11,31
73,4,tabu,1492.13,33
73,5,tabu,2309.18,30
73,6,tabu,1553.56,30
73,7,tabu,2481.45,32
73,8,tabu,2005.07,32
73,9,tabu,3009.3,31
74,0,tabu,4569.82,32
74,1,tabu,1734.74,37
74,2,tabu,2059.01,31
74,3,tabu,2510.97,31
74,4,tabu,1908.97,32
74,5,tabu,3598.7,30
74,6,tabu,1619.26,32
74,7,tabu,2050.98,32
74,8,tabu,2592.23,31
74,9,tabu,1669.99,36
75,0,tabu,1943.52,31
75,1,tabu,1762.75,33
75,2,tabu,3231.65,30
75,3,tabu,1594.29,34
75,4,tabu,2521.09,33
75,5,tabu,3122.35,33
75,6,tabu,3206.29,30
75,7,tabu,1727.58,33
75,8,tabu,3728.3,32
75,9,tabu,1794.29,32
76,0,tabu,1912.03,31
76,1,tabu,2244.12,33
76,2,tabu,2387.42,32
76,3,tabu,2537.51,32
76,4,tabu,1834.44,31
76,5,tabu,3624.76,31
76,6,tabu,3529.55,31
76,7,tabu,2633.41,33
76,8,tabu,1578.01,33
76,9,tabu,2164.86,32
77,0,tabu,1981.85,35
77,1,tabu,1617.35,32
